Game won?;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
Distance Ball Traveled;232.63114999999732;95.29855000000123;313.78804999999727;49.649099999999876;402.26254999993466;79.55690000000031;86.29655000000068;90.04390000000052;104.2640500000025;158.88315000000352;174.22830000000198;251.88984999999863;346.9406499999813;56.243150000000234;153.51110000000156;92.56239999999994;127.86215000000193;92.2627500000011;173.1754500000024;118.18410000000172;107.43185000000068;165.6689999999982;461.5838999999478;281.62639999998714;119.16475000000239;145.6420500000011;370.5108000000068;110.27039999999954;231.46310000000204;302.30835000000064;59.768799999999636;60.78780000000017;278.2841499999955;167.5004500000039;87.10315000000118;56.72064999999967;82.1680500000008;601.5940999998727;89.18475000000069;147.2083000000018;227.36245000000736;208.6367500000021;184.99825000000112;239.87225000000595;233.792899999998;106.33144999999948;106.55185000000019;182.32605000000098;94.57500000000077;367.61584999995586;87.01095000000086;136.78335000000067;92.34135000000134;156.1480000000012;56.71390000000047;109.55960000000086;45.93339999999919;33.86460000000005;44.77640000000042;151.55799999999925;109.32630000000088;68.84155000000155;104.2315000000017;122.31960000000149;112.50850000000023;140.2477500000005;134.9467000000022;316.1917999999884;114.9232000000025;132.49570000000145;105.0077000000015;220.7889999997716;99.23335000000068;158.4392500000014;108.7166999999989;145.34570000000093;44.880349999999936;151.0316000000017;185.9068500000041;147.13820000000035;89.07195000000037;147.3205500000039;77.1552500000011;130.35100000000045;133.12255000000113;455.94254999995854;94.92265000000148;45.75390000000027;50.67289999999992;73.32835000000004;114.24270000000195;44.01690000000036;148.19470000000047;131.71700000000197;152.7562999999998;101.0353999999999;122.72000000000108;136.57474999999982;141.43560000000204;126.8931000000018;180.76095000000373;75.16805000000005;103.64535000000043;312.72019999998747;419.5801999999251;122.72630000000096;321.1197999999652;105.91844999999986;49.36029999999976;83.67110000000037;253.1332000000027;119.33430000000173;215.3387000000051;250.09375000000324;253.44860000000472;114.45960000000247;62.89189999999968;160.9592000000033;120.19410000000227;140.8570500000012;99.23595000000066;84.12125000000024;108.57235000000054;194.06310000000215;407.975849999937;211.8600499999973;365.8174499999493;150.62775000000184;101.74115000000091;118.47859999999974;101.06850000000152;174.14230000000447;91.20835000000004;235.2798000000047;82.82480000000027;101.61260000000208;148.87260000000066;83.91340000000056;112.42370000000177;173.5197500000007;207.57270000000025;93.42580000000035;153.3544000000012;228.7931000000046;266.42770000000485;343.25214999996376;105.16395000000084;86.51070000000036;101.58809999999977;79.93699999999951;235.1763500000044;125.45555000000155;92.52210000000086;161.55185000000307;82.80490000000064;133.58375000000032;106.08710000000139;110.9054000000015;30.687200000000196;142.47045000000173;121.58800000000183;157.5234500000012;190.8007500000042;50.495350000000094;103.91760000000097;95.06285000000116;102.78565000000063;39.58849999999939;100.82825000000011;80.68520000000045;123.67405000000102;113.6030500000019;94.00454999999991;134.91130000000004;217.76165000000256;72.79585000000108;127.74160000000023;154.40885000000017;90.8036500000005;359.6917499999843;252.88060000000382;36.0327500000001;533.8440999999117;162.35160000000184;100.20735000000045;146.1967500000028;174.5524500000019;65.8504500000562;155.46505000000383;171.87535000000213;293.9801000000013;88.81550000000024;159.31005000000258;82.3172000000006;85.72850000000017;514.1054999999195;118.7135500000021;215.8512500000028;110.02845000000222;122.01095000000076;69.67295000000014;152.31699999999944;288.64654999998316;275.75739999999803;247.23259999999462;272.0921499999999;148.2114000000019;35.721850000000146;86.09675000000088;81.55180000000016;62.335200000000164;244.62435000000505;310.2384499999652;143.41010000000108;288.5141499999899;146.5319999999979;177.58000000000007;100.44570000000034;140.47315000000134;108.91585000000023;168.30930000000365;190.4551500000021;90.41745000000147;181.04460000000097;180.58105000000356;124.58735000000084;114.9315000000013;207.06555000000228;72.9245500000002;82.77770000000017;112.56025000000145;175.80000000000516;181.6069000000012;128.51860000000266;29.5804500000002;167.54865000000154;90.76900000000093;100.92195000000139;217.001150000005;482.4329999999756;170.60020000000284;512.3427999999533;140.48320000000027;79.24130000000022;154.58810000000133;94.69184999999919;173.941150000004;181.39090000000382;151.26700000000244;269.31339999999625
Distance Ball Traveled Alone;106.91114999999952;46.80855000000045;215.5480500000002;40.089099999999824;241.5225499999932;50.52689999999972;58.356550000000254;65.23390000000026;61.61405000000106;50.54314999999991;116.44829999999999;115.41985000000048;220.9706500000003;49.403150000000245;92.1010999999996;80.72239999999985;87.38215000000044;50.55275000000035;116.29545000000043;36.42409999999992;78.08185000000002;71.95900000000124;268.8938999999871;143.70639999999315;68.17475000000084;97.2420499999995;323.35080000001483;83.10039999999925;176.4131000000003;149.6883499999997;55.498799999999676;51.41780000000022;149.68415000000036;36.8604500000001;21.993150000000078;46.48064999999968;38.49804999999985;240.9940999999997;43.30474999999967;84.17829999999995;78.22245000000242;125.4167499999995;141.11824999999948;64.46224999999997;153.21290000000215;102.28144999999948;100.12185000000015;143.72604999999984;89.26500000000071;212.07584999999952;51.79094999999979;77.24334999999974;40.601349999999755;113.42799999999988;35.933899999999944;76.6596000000001;43.443399999999244;20.084600000000023;37.86640000000041;121.64799999999904;85.25630000000054;26.141550000000105;15.451499999999905;52.949599999999975;92.27849999999954;120.63774999999988;73.73669999999993;193.16179999999972;28.413200000000053;90.00570000000018;18.86769999999995;151.08899999976944;59.28334999999978;114.68924999999957;104.0266999999987;72.26569999999997;42.89034999999992;94.72160000000008;63.646849999999795;127.43819999999997;86.7219500000004;66.66055000000203;47.615250000000515;111.34099999999985;99.05255000000011;263.5525499999969;19.052649999999893;43.6839000000003;44.302899999999994;64.60834999999983;22.72269999999992;42.27690000000039;115.84469999999983;78.34700000000005;123.68629999999905;66.09539999999927;69.35999999999969;99.38474999999922;74.06560000000025;83.36310000000034;70.81095000000036;43.178049999999665;72.74534999999962;229.4402000000004;211.7502000000008;111.11630000000066;184.36979999999997;97.71844999999978;47.070299999999776;77.40110000000014;190.18320000000045;35.26429999999994;42.95870000000001;179.38375000000053;102.40859999999994;38.71959999999984;62.88189999999968;93.63920000000097;49.894100000000215;99.71704999999977;57.305949999999605;29.241249999999937;79.98234999999957;126.70310000000019;191.68584999999652;115.13005000000032;150.18745000000143;81.21774999999955;57.851149999999556;89.04859999999904;54.828499999999835;42.442299999999854;46.768349999999046;92.86980000000025;35.494799999999735;49.87260000000053;138.61260000000067;58.71339999999994;58.693699999999964;140.45974999999967;181.18269999999987;69.0357999999997;123.95440000000026;102.97309999999993;94.68769999999871;122.52215000000082;76.80395;80.1207000000003;91.9980999999996;68.78699999999954;114.5763500000003;76.07555000000029;65.53209999999989;82.97185000000042;67.95490000000022;83.83374999999933;73.3071000000004;49.0953999999999;28.4572000000002;80.50044999999966;65.4879999999997;131.28345000000064;82.25075000000045;50.4853500000001;102.34760000000097;59.36284999999995;80.57564999999984;34.71849999999942;94.35824999999986;41.375199999999694;79.00404999999952;34.78305000000019;78.38455000000003;102.88129999999919;126.28164999999956;35.03584999999996;116.28159999999994;100.85884999999908;30.40364999999983;100.66175000000092;150.2806000000004;29.612750000000073;256.21409999999946;85.35159999999995;46.097349999999835;106.25675000000146;106.35244999999927;61.60044999979325;84.20505000000149;102.12534999999991;198.9400999999996;67.51549999999979;77.36004999999943;17.747199999999907;81.37850000000009;187.90549999999945;18.983549999999834;174.97125000000133;35.818449999999785;98.06095000000013;53.042950000000104;132.65699999999907;77.43654999999964;145.41740000000084;165.22259999999878;223.28214999999818;75.29140000000005;33.22185000000016;37.17674999999984;81.53180000000016;60.34520000000014;84.71434999999971;159.90844999999499;95.53009999999992;170.08414999999945;127.06199999999741;152.84999999999914;90.0157000000003;94.90314999999966;86.13585000000003;63.13930000000008;94.18514999999864;40.95745000000004;119.99459999999934;108.53105000000208;112.03735000000059;80.56150000000012;159.23555000000053;61.744550000000196;69.72769999999979;54.68024999999969;47.46000000000054;116.19689999999906;40.18859999999971;28.050450000000215;113.11865000000033;15.968999999999909;77.44195000000094;81.24115000000026;356.36299999999346;50.0601999999997;274.63279999999963;125.24320000000002;50.65129999999988;101.02809999999948;91.12184999999914;56.64114999999988;68.00090000000003;107.57700000000104;185.52340000000007
Distance Ball was held;125.72000000000357;48.49000000000063;98.24000000000191;9.559999999999999;160.74000000000487;29.02999999999989;27.94000000000003;24.81000000000005;42.65000000000053;108.34000000000205;57.780000000000896;136.47000000000352;125.97000000000268;6.840000000000009;61.410000000000736;11.840000000000005;40.4800000000004;41.71000000000043;56.88000000000106;81.76000000000133;29.349999999999994;93.71000000000255;192.69000000000543;137.92000000000365;50.990000000000535;48.39999999999999;47.160000000000245;27.169999999999906;55.0500000000003;152.62000000000384;4.269999999999988;9.369999999999987;128.6000000000037;130.64000000000348;65.11000000000047;10.239999999999986;43.67000000000024;360.5999999999446;45.8800000000006;63.030000000001124;149.14000000000357;83.22000000000132;43.8800000000004;175.4100000000046;80.58000000000119;4.049999999999972;6.429999999999984;38.60000000000073;5.310000000000009;155.54000000000443;35.22000000000005;59.54000000000035;51.7400000000006;42.72000000000043;20.78000000000001;32.89999999999998;2.489999999999994;13.780000000000037;6.910000000000017;29.909999999999922;24.070000000000004;42.700000000000465;88.7800000000012;69.37000000000086;20.230000000000036;19.610000000000046;61.21000000000016;123.03000000000277;86.51000000000178;42.49000000000078;86.14000000000082;69.70000000000081;39.950000000000415;43.75000000000032;4.690000000000005;73.08000000000048;1.9899999999999938;56.31000000000044;122.26000000000228;19.699999999999918;2.34999999999998;80.6600000000014;29.54000000000007;19.009999999999945;34.06999999999995;192.39000000000564;75.87000000000086;2.070000000000003;6.369999999999974;8.719999999999999;91.52000000000132;1.7399999999999853;32.35000000000005;53.370000000000566;29.06999999999993;34.940000000000026;53.36000000000072;37.190000000000154;67.37000000000056;43.53000000000029;109.95000000000272;31.989999999999995;30.89999999999976;83.28000000000169;207.83000000000558;11.610000000000008;136.75000000000375;8.200000000000006;2.2900000000000023;6.269999999999985;62.950000000001204;84.07000000000146;172.38000000000454;70.7100000000013;151.0400000000041;75.74000000000125;0.009999999999997514;67.3200000000004;70.30000000000129;41.14000000000047;41.93000000000035;54.88000000000007;28.589999999999925;67.3600000000011;216.290000000007;96.73000000000198;215.63000000000616;69.41000000000031;43.89000000000028;29.429999999999986;46.24000000000033;131.70000000000354;44.44000000000061;142.41000000000363;47.33000000000022;51.74000000000019;10.259999999999957;25.199999999999932;53.73000000000053;33.06000000000018;26.390000000000057;24.38999999999994;29.400000000000073;125.82000000000323;171.74000000000433;220.7300000000063;28.360000000000014;6.390000000000031;9.590000000000021;11.15;120.60000000000316;49.38000000000049;26.99000000000009;78.58000000000075;14.849999999999987;49.75000000000063;32.780000000000406;61.81000000000121;2.22999999999999;61.97000000000056;56.100000000000946;26.24000000000006;108.55000000000224;0.009999999999998626;1.5699999999999976;35.70000000000043;22.210000000000058;4.869999999999997;6.470000000000014;39.31000000000024;44.670000000000336;78.82000000000082;15.61999999999991;32.03000000000003;91.48000000000224;37.76000000000005;11.459999999999964;53.55000000000042;60.399999999999956;259.03000000000685;102.60000000000275;6.420000000000014;277.62999999998846;77.0000000000016;54.1099999999999;39.9400000000006;68.20000000000041;4.25;71.2600000000012;69.75000000000138;95.04000000000228;21.299999999999983;81.95000000000137;64.57000000000012;4.349999999999999;326.1999999999754;99.73000000000117;40.88000000000003;74.21000000000112;23.950000000000056;16.630000000000038;19.65999999999999;211.21000000000635;130.3400000000034;82.01000000000181;48.81000000000069;72.92000000000046;2.5000000000000036;48.920000000000464;0.019999999999997506;1.9900000000000124;159.91000000000483;150.33000000000345;47.88000000000025;118.43000000000322;19.47;24.730000000000068;10.429999999999923;45.56999999999958;22.779999999999934;105.17000000000293;96.27000000000227;49.460000000000754;61.050000000001035;72.05000000000096;12.550000000000024;34.37000000000035;47.83000000000075;11.179999999999986;13.049999999999985;57.880000000000116;128.3400000000036;65.4100000000004;88.33000000000132;1.529999999999992;54.43000000000029;74.80000000000042;23.480000000000057;135.76000000000357;126.07000000000326;120.54000000000268;237.71000000000674;15.239999999999975;28.589999999999993;53.560000000000755;3.570000000000003;117.30000000000295;113.39000000000277;43.69000000000024;83.79000000000198
Time steps the ball was alone;3501;1079;4278;750;6432;1009;1377;1259;1430;934;2302;3613;4147;1064;2041;1690;1850;1289;2789;644;1532;2762;8110;4193;1534;1873;21433;1814;4120;2861;1295;1181;3118;727;413;971;723;4458;927;1730;2884;2706;2943;1189;5015;2409;1844;2842;1785;4642;1012;1532;823;2259;660;1493;997;362;774;2703;1647;474;285;941;1858;2513;1426;3990;535;1819;345;39951;1354;2210;2011;1326;809;2008;1208;2537;1860;2649;977;2262;2004;6763;346;1026;901;1324;414;966;1967;1579;2527;2083;1585;2069;1617;1902;2759;933;1546;4615;4248;2060;3731;1987;950;1657;4341;627;764;4787;2033;747;1398;2121;1080;3446;1140;549;1730;2534;7054;3632;4086;1884;1090;1971;1061;819;1116;1884;663;1050;2575;1102;1145;2480;3481;1034;2185;2077;2142;2489;1507;1595;1584;1670;2206;1556;1349;1767;1154;1873;1610;1123;534;1600;1281;2381;1611;1061;1887;1156;1567;679;2114;865;1716;674;1620;2374;2851;691;2108;1992;576;1993;2916;569;5415;1723;901;3544;2174;77318;3026;1723;4149;1320;1560;325;1321;3673;368;4033;691;1791;1044;2951;1443;3107;5233;4330;1404;642;734;1719;1392;1598;4495;1815;3380;3315;2854;1903;1988;1750;1286;2190;763;2420;4665;2301;1522;3151;1462;1197;1032;986;2142;773;529;2271;294;1853;1576;8903;1027;5101;2215;972;2090;1967;1135;1553;3576;5230
Time steps the ball was held;4194;1617;3284;320;5370;969;932;829;1423;3614;1930;4559;4215;228;2049;396;1352;1391;1898;2730;981;3127;6435;4602;1701;1618;1582;907;1839;5098;143;313;4296;4356;2171;342;1457;12042;1530;2103;4974;2778;1466;5851;2690;137;217;1292;179;5192;1176;1988;1726;1428;694;1100;83;460;231;1003;805;1424;2960;2317;677;657;2043;4109;2885;1419;2872;2328;1333;1463;159;2440;67;1879;4080;660;79;2690;986;637;1139;6427;2531;69;213;292;3052;58;1083;1781;973;1166;1780;1243;2247;1453;3667;1067;1032;2784;6939;391;4565;276;77;211;2105;2807;5754;2365;5040;2526;1;2246;2344;1374;1399;1830;955;2250;7219;3229;7201;2315;1465;983;1544;4392;1482;4751;1579;1726;346;842;1793;1110;885;815;984;4196;5728;7363;948;215;323;373;4026;1648;901;2622;497;1661;1094;2061;75;2069;1872;880;3619;1;55;1192;743;163;217;1311;1491;2628;522;1071;3052;1260;386;1787;2014;8639;3426;214;9269;2570;1805;1336;2276;143;2378;2329;3174;712;2735;2153;147;10888;3325;1368;2475;801;555;658;7047;4350;2737;1635;2436;84;1632;2;67;5335;5017;1600;3955;651;829;349;1521;762;3509;3211;1650;2039;2405;421;1149;1601;374;437;1932;4280;2187;2947;51;1819;2494;784;4530;4219;4022;7949;512;955;1788;121;3912;3781;1459;2799
Offender LCB distance traveled;230.15993209076896;78.2800000000014;197.00756014568674;32.099999999999945;304.5361103770987;59.326725763114126;69.27000000000051;62.63774863953109;85.59000000000152;133.0400000000033;105.23580855236101;196.97514078910694;243.27312956032003;38.76000000000007;104.07858818989496;62.580000000000325;96.06000000000203;76.61599238803676;139.7046906180909;90.38000000000106;75.39000000000111;131.4189100553488;280.4169387921478;240.88942368865347;75.42631533693296;104.73000000000248;661.5257788828771;73.41000000000236;167.60999999999922;173.92373946269916;43.06252289439329;44.81038985166266;187.5600000000112;147.55000000000257;74.06000000000081;39.39;61.69512814788208;379.8831691766458;54.23000000000008;86.47000000000423;231.62620274325076;136.57443936468198;128.5664369059996;173.91999999999965;163.509999999989;72.96157473370856;61.83000000000051;120.21845557127001;58.89705076371898;274.0810835428547;62.00000000000036;99.76000000000197;76.45689077958568;107.41000000000211;40.600508781199174;77.79000000000148;31.839696472286345;24.64069790664656;30.150000000000254;106.66409164449712;69.71760820745774;56.94000000000098;94.07000000000136;81.85429954956145;76.05000000000082;78.74072317375274;97.97000000000332;223.45036535431197;68.93648949980206;97.11854005126862;93.23000000000116;528.5168933665573;70.05490965052674;106.91000000000224;65.10000000000049;83.02000000000436;22.860000000000092;113.29000000000244;106.40000000000796;95.89158580148886;58.15767372392575;156.43959388410227;58.89000000000114;80.25000000000144;90.27000000000173;336.20098541660985;82.41000000000122;32.646350175776334;33.42000000000008;48.480000000000075;87.16000000000244;30.340172081040244;91.49804241382816;87.43441004898753;101.5593252571632;70.3900000000027;84.41744190819824;92.1200000000021;112.2600000000021;75.3899999999988;154.94243951351916;54.42000000000042;59.099999999999866;218.179397885585;254.88999999997168;73.52580784635366;225.1167474765293;67.74830346976754;30.80999999999992;56.031549057469;179.54791852142571;98.77319611568242;160.86000000000573;144.14000000000817;155.55000000000308;98.19000000000182;41.97000000000011;123.66469700580788;96.32000000000384;102.14000000000787;72.71000000000109;68.09000000000023;80.54330277887246;139.99459077285678;327.28999999991555;171.716109496718;251.56798813088335;115.11000000000405;76.61052213206304;88.62000000000174;78.15000000000063;131.73000000000238;59.141559384921436;153.10999999999913;60.0600000000001;83.22967626827034;83.7900000000019;58.32000000000048;88.14000000000132;107.63857977137766;123.7400000000041;55.44433037706488;91.75000000000229;184.58540106661926;197.9664036489097;256.8490175200818;62.2995423811819;54.277426741854875;57.21000000000059;57.79041215026267;183.58000000000595;83.19568005552458;64.94000000000082;117.79000000000437;49.53000000000041;102.22865897480138;81.12000000000165;76.91899528817126;18.27000000000003;110.05146207230227;91.11000000000293;97.83000000000204;129.41324492543825;31.859999999999953;58.237155789048245;70.400199084157;69.2787218804533;25.25999999999999;69.93000000000112;65.27155521751125;96.19586014456245;95.5200000000015;60.80000000000024;84.75000000000291;172.920139324492;58.530000000000435;74.8200000000009;109.79000000000221;74.32000000000029;229.73481998399262;162.7373104144152;23.489999999999903;332.9986689421366;125.0415728071689;77.72000000000244;145.34877842231967;116.20000000000516;2323.8226485333535;127.72121056624873;121.55613007363513;216.34594028545678;57.67079249007923;125.35000000000277;71.06000000000039;40.60000000000035;334.28999999994227;107.25000000000179;146.47420475280597;65.89160300158375;74.2200000000014;47.939022367460765;104.52426336556397;235.4800000000007;195.8187311430332;238.854471491464;178.92708960188838;100.03861954141549;21.77999999999996;67.10000000000063;51.4279623815574;43.559356030957275;201.43000000000487;278.45098943936176;95.99000000000179;216.17635786345937;118.79473050533053;103.3100000000019;67.56000000000076;96.66500205755771;75.28595874800679;123.11000000000638;158.2900000000043;66.33000000000044;112.49000000000646;209.09920427101713;72.72805861117108;69.01000000000042;142.0452847117698;54.59407156379084;49.016577578658;78.58000000000287;136.10000000000534;108.75000000000449;95.61995842065586;17.40000000000002;94.2200000000067;80.36000000000064;75.7100000000017;129.3595385241379;282.4249717270965;148.16714839558665;317.1754512348317;78.46889232612583;57.793932147866926;112.62820522556784;62.617246171284236;147.770000000004;155.95386985703468;102.37000000000397;164.2274725071771
Offender LCB distance traveled without ball;230.15993209076896;78.2800000000014;194.30756014568664;32.099999999999945;285.81611037710707;59.326725763114126;69.27000000000051;62.63774863953109;85.59000000000152;40.15999999999999;105.23580855236101;142.73514078910515;243.27312956032003;38.76000000000007;104.07858818989496;62.580000000000325;96.06000000000203;76.61599238803676;139.7046906180909;19.940000000000055;75.39000000000111;126.01891005534857;277.77693879214854;149.14942368865;75.42631533693296;104.73000000000248;649.7657788828878;73.41000000000236;167.60999999999922;160.57373946269865;43.06252289439329;44.81038985166266;168.36000000001036;110.86000000000261;11.360000000000083;39.39;61.69512814788208;346.1031691766561;54.23000000000008;73.17999999999971;139.82620274324728;136.57443936468198;128.5664369059996;126.010000000004;121.2100000000131;70.89157473370855;61.83000000000051;120.21845557127001;58.89705076371898;274.0810835428547;51.83000000000021;49.33000000000051;76.45689077958568;105.85000000000208;40.600508781199174;77.79000000000148;31.839696472286345;24.64069790664656;30.150000000000254;90.49409164449638;67.82760820745757;56.94000000000098;5.30000000000001;48.164299549560305;76.05000000000082;78.74072317375274;97.97000000000332;148.96036535431173;68.93648949980206;97.11854005126862;7.100000000000022;528.5168933665573;70.05490965052674;72.65000000000082;65.10000000000049;83.02000000000436;22.860000000000092;82.90000000000109;104.24000000000771;95.89158580148886;58.15767372392575;115.51959388410125;58.89000000000114;69.96000000000106;87.93000000000157;320.06098541661544;6.5700000000000305;32.646350175776334;33.42000000000008;48.480000000000075;46.84000000000013;30.340172081040244;91.49804241382816;87.43441004898753;96.66932525716295;70.3900000000027;84.41744190819824;90.29000000000202;56.70000000000054;75.3899999999988;101.45243951351712;54.42000000000042;59.099999999999866;210.6493978855847;254.88999999997168;73.52580784635366;217.466747476529;67.74830346976754;30.80999999999992;56.031549057469;179.54791852142571;49.33319611568026;160.86000000000573;132.2600000000079;155.55000000000308;98.19000000000182;41.97000000000011;123.66469700580788;96.32000000000384;102.14000000000787;69.98000000000103;13.220000000000018;80.54330277887246;139.99459077285678;324.3199999999169;167.39610949671783;242.027988130883;115.11000000000405;76.61052213206304;88.62000000000174;78.15000000000063;131.73000000000238;59.141559384921436;153.10999999999913;33.2400000000001;83.22967626827034;83.7900000000019;58.32000000000048;88.14000000000132;107.63857977137766;116.39000000000374;55.44433037706488;87.16000000000211;68.18540106661484;197.9664036489097;214.7290175200804;62.2995423811819;54.277426741854875;57.21000000000059;57.79041215026267;183.58000000000595;83.19568005552458;64.94000000000082;117.79000000000437;49.53000000000041;65.74865897480026;81.12000000000165;76.91899528817126;18.27000000000003;110.05146207230227;91.11000000000293;97.83000000000204;129.41324492543825;31.859999999999953;58.237155789048245;70.400199084157;69.2787218804533;25.25999999999999;69.93000000000112;65.27155521751125;96.19586014456245;21.60000000000001;48.02000000000002;78.78000000000269;97.62013932448865;58.530000000000435;74.8200000000009;77.69000000000119;15.549999999999839;222.6548199839924;162.7373104144152;23.489999999999903;314.30866894213926;122.25157280716876;77.72000000000244;145.34877842231967;116.20000000000516;2323.8226485333535;125.02121056624863;121.55613007363513;146.62594028545416;57.67079249007923;78.55000000000116;6.500000000000038;40.60000000000035;334.28999999994227;12.360000000000083;146.47420475280597;65.89160300158375;74.2200000000014;47.939022367460765;93.93426336556351;201.72999999999882;193.92873114303313;238.854471491464;178.92708960188838;92.23861954141519;21.77999999999996;34.57999999999988;51.4279623815574;43.559356030957275;71.86000000000155;167.960989439368;66.23000000000057;122.06635786345582;118.79473050533053;101.75000000000189;67.56000000000076;96.66500205755771;75.28595874800679;123.11000000000638;71.59000000000049;66.33000000000044;112.49000000000646;176.27920427101625;72.72805861117108;66.85000000000032;142.0452847117698;54.59407156379084;49.016577578658;78.58000000000287;136.10000000000534;108.75000000000449;95.61995842065586;17.40000000000002;94.2200000000067;5.5700000000000385;67.13000000000136;129.3595385241379;271.50497172709606;105.02714839558487;302.3554512348352;78.46889232612583;57.793932147866926;112.62820522556784;62.617246171284236;40.610000000000014;53.29386985703017;102.37000000000397;164.2274725071771
Offender LCB distance traveled with ball;0;0;2.700000000000001;0;18.72000000000004;0;0;0;0;92.8800000000017;0;54.23999999999998;0;0;0;0;0;0;0;70.44000000000082;0;5.400000000000018;2.6400000000000174;91.74000000000206;0;0;11.759999999999986;0;0;13.349999999999953;0;0;19.200000000000088;36.69000000000002;62.70000000000045;0;0;33.780000000000015;0;13.28999999999999;91.80000000000213;0;0;47.9100000000004;42.3000000000002;2.069999999999977;0;0;0;0;10.17000000000006;50.430000000000184;0;1.5599999999999912;0;0;0;0;0;16.16999999999995;1.8899999999999908;0;88.77000000000119;33.690000000000026;0;0;0;74.49000000000083;0;0;86.13000000000082;0;0;34.259999999999984;0;0;0;30.389999999999926;2.160000000000013;0;0;40.92000000000025;0;10.289999999999928;2.339999999999974;16.139999999999993;75.84000000000087;0;0;0;40.3199999999999;0;0;0;4.88999999999997;0;0;1.8300000000000012;55.560000000000585;0;53.49000000000029;0;0;7.530000000000007;0;0;7.649999999999992;0;0;0;0;49.44000000000038;0;11.880000000000003;0;0;0;0;0;0;2.7299999999999756;54.87000000000009;0;0;2.9700000000000046;4.319999999999976;9.540000000000015;0;0;0;0;0;0;0;26.81999999999994;0;0;0;0;0;7.34999999999999;0;4.589999999999993;116.40000000000269;0;42.12000000000012;0;0;0;0;0;0;0;0;0;36.48000000000016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73.92000000000066;12.779999999999946;5.969999999999974;75.30000000000128;0;0;32.09999999999994;58.769999999999946;7.080000000000006;0;0;18.689999999999973;2.789999999999977;0;0;0;0;2.699999999999999;0;69.72000000000071;0;46.800000000000345;64.56000000000012;0;0;94.89000000000107;0;0;0;0;10.589999999999998;33.750000000000114;1.8899999999999992;0;0;7.800000000000003;0;32.52000000000004;0;0;129.57000000000312;110.49000000000277;29.760000000000026;94.11000000000207;0;1.559999999999984;0;0;0;0;86.70000000000188;0;0;32.82000000000004;0;2.160000000000019;0;0;0;0;0;0;0;0;0;74.79000000000045;8.580000000000044;0;10.919999999999952;43.14000000000012;14.819999999999974;0;0;0;0;107.16000000000264;102.66000000000248;0;0
Offender LCB time steps without ball;7695;2696;7470;1070;11175;1978;2309;2088;2853;1451;4232;6362;8360;1292;4090;2086;3202;2680;4687;1024;2513;5708;14454;5736;3235;3491;22621;2721;5959;7513;1438;1494;6770;3859;493;1313;2180;15370;2457;3389;4797;5484;4408;5442;6294;2476;2061;4133;1964;9834;1848;1837;2549;3634;1354;2593;1080;822;1005;3165;2388;1898;285;2133;2535;3170;3469;5614;3420;3238;345;42279;2687;2530;2170;3766;875;2873;5215;3197;1939;3974;1963;2554;3064;12648;347;1095;1114;1616;2121;1024;3050;3360;3336;3249;3365;3250;2011;3355;4642;2000;2578;7147;11186;2451;8039;2263;1027;1868;6446;1784;6517;6754;7072;3273;1399;4367;3424;4819;2447;549;2685;4783;14171;6716;10967;4199;2555;2954;2605;5211;2598;6635;1347;2776;2920;1944;2938;3590;4119;1849;3015;2392;7870;8447;2455;1810;1907;2042;6231;3203;2250;4389;1651;2317;2704;3184;609;3669;3153;3261;5230;1062;1942;2348;2310;842;2331;2176;3207;837;1715;3245;3392;1951;2494;2708;630;10395;6342;783;14058;4199;2706;4880;4450;77461;5313;4052;4998;2031;2734;325;1467;14558;529;5400;3166;2591;1599;3255;7363;7393;7970;5965;3579;726;1281;1721;1459;2612;5827;2421;4197;3966;3629;2252;3509;2512;4794;2510;2413;4458;5975;2722;2598;4752;1836;1634;2964;5266;4327;3720;580;4090;294;2350;6106;12755;3610;12553;2726;1927;3877;2088;1474;1911;5034;8028
