Game won?;0
Distance Ball Traveled;233.87849999999906
Distance Ball Traveled Alone;233.87849999999906
Distance Ball was held;0.0
Time steps the ball was alone;4876
Time steps the ball was held;1909
Offender RB distance traveled;199.56431117332454
Offender RB distance traveled without ball;199.56431117332454
Offender RB distance traveled with ball;0
Offender RB time steps without ball;6784
Offender RB time steps with ball;1
Offender RB receive locations;[(-8.09330692613849, 31.90888766627838)]
Offender RB number of keeps;0
Offender RB number of goals;0
Offender RB location of goal shots;[]
Offender RB number of passes;1
Offender RB number of goal attempts;0
Offender RB locations of goal attempts;[]
Offender RCB distance traveled;197.25000000000614
Offender RCB distance traveled without ball;187.32000000000616
Offender RCB distance traveled with ball;9.929999999999975
Offender RCB time steps without ball;6452
Offender RCB time steps with ball;333
Offender RCB receive locations;[(-14.042792653947137, 46.437846679816026), (7.548498145357328, 41.13880130932535)]
Offender RCB number of keeps;331
Offender RCB number of goals;0
Offender RCB location of goal shots;[]
Offender RCB number of passes;3
Offender RCB number of goal attempts;0
Offender RCB locations of goal attempts;[]
Offender LCB distance traveled;198.25000000000358
Offender LCB distance traveled without ball;185.6800000000031
Offender LCB distance traveled with ball;12.570000000000027
Offender LCB time steps without ball;6364
Offender LCB time steps with ball;421
Offender LCB receive locations;[(19.588593514751324, 41.774583298783114), (3.7246685499789303, 39.67491618383498)]
Offender LCB number of keeps;419
Offender LCB number of goals;0
Offender LCB location of goal shots;[]
Offender LCB number of passes;2
Offender LCB number of goal attempts;0
Offender LCB locations of goal attempts;[]
Offender LB distance traveled;196.4100000000069
Offender LB distance traveled without ball;194.04000000000684
Offender LB distance traveled with ball;2.3700000000000188
Offender LB time steps without ball;6704
Offender LB time steps with ball;81
Offender LB receive locations;[(21.895909783658038, 41.01623559820761), (25.290354834346164, 42.94898615305113)]
Offender LB number of keeps;79
Offender LB number of goals;0
Offender LB location of goal shots;[]
Offender LB number of passes;2
Offender LB number of goal attempts;0
Offender LB locations of goal attempts;[]
Offender RM distance traveled;199.8500000000069
Offender RM distance traveled without ball;194.8100000000067
Offender RM distance traveled with ball;5.039999999999993
Offender RM time steps without ball;6616
Offender RM time steps with ball;169
Offender RM receive locations;[(1.6382368873067223, 35.38720539659454)]
Offender RM number of keeps;168
Offender RM number of goals;0
Offender RM location of goal shots;[]
Offender RM number of passes;1
Offender RM number of goal attempts;0
Offender RM locations of goal attempts;[]
Offender RCM distance traveled;201.6100000000065
Offender RCM distance traveled without ball;199.6900000000064
Offender RCM distance traveled with ball;1.9200000000000046
Offender RCM time steps without ball;6720
Offender RCM time steps with ball;65
Offender RCM receive locations;[(1.0676699732137735, 36.642809825079055)]
